8,4,7,706
33,33,31,3497
33,29,33,3411
29,32,30,3338
24,24,22,2539
11,11,12,1291
31,31,33,3464
19,18,20,2098
9,12,8,1120
8,5,7,750
27,29,29,3126
23,21,23,2435
7,9,6,863
16,14,15,1645
23,23,25,2613
24,22,24,2541
29,27,29,3073
30,30,30,3268
7,7,11,1000
14,13,12,1431
11,15,14,1557
26,25,28,2888
9,12,13,1345
27,28,30,3127
26,26,29,2977
31,31,34,3509
24,24,21,2494
14,13,12,1431
4,2,3,368
26,25,23,2663
28,24,26,2789
29,32,30,3338
16,16,20,1958
29,30,29,3205
7,10,9,1043
19,21,23,2365
12,13,12,1396
19,18,17,1963
31,32,32,3463
13,14,16,1638
17,15,15,1706
10,13,10,1272
28,25,24,2743
27,27,26,2903
3,6,6,662
28,26,27,2922
15,11,13,1405
15,14,14,1583
27,27,26,2903
16,17,14,1732
7,7,9,910
21,21,24,2445
13,10,12,1282
23,21,23,2435
11,15,13,1512
28,31,28,3187
26,26,25,2797
27,28,27,2992
10,8,12,1142
31,28,29,3152
19,21,23,2365
4,2,3,368
29,31,29,3249
21,22,19,2264
7,10,8,998
21,21,22,2355
28,28,31,3190
33,29,32,3366
22,20,19,2193
25,28,27,2958
19,20,17,2051
31,28,30,3197
21,21,22,2355
19,19,15,1917
18,20,22,2259
13,14,15,1593
12,16,16,1709
4,6,5,634
31,32,30,3373
32,32,28,3300
18,18,14,1811
15,15,15,1672
7,7,9,910
33,31,32,3454
14,16,16,1743
29,32,32,3428
29,31,29,3249
3,3,5,485
5,6,3,562
32,33,31,3479
9,12,9,1165
7,10,9,1043
25,23,22,2512
10,9,12,1186
16,16,19,1913
7,9,6,863
20,19,21,2205
35,31,31,3443
7,11,7,997
32,31,31,3391
13,11,12,1326
13,15,14,1592
8,6,7,794
27,24,24,2681
29,30,31,3295
7,10,9,1043
16,19,16,1910
17,14,14,1617
32,31,28,3256
5,6,7,742
10,12,12,1318
12,12,12,1352
5,3,4,475
9,11,8,1076
31,29,29,3196
29,29,27,3071
17,13,14,1573
12,12,9,1217
30,30,32,3358
15,16,16,1761
4,6,8,769
29,31,29,3249
34,32,30,3425
15,12,13,1449
3,3,5,485
15,14,15,1628
24,24,26,2719
21,21,22,2355
26,23,25,2665
26,23,25,2665
33,35,35,3765
7,9,8,953
23,26,24,2700
7,8,7,864
6,6,8,804
22,26,25,2728
6,5,4,580
12,11,9,1173
13,12,9,1235
13,13,12,1414
14,13,16,1611
9,9,6,898
17,17,15,1794
24,24,23,2584
6,4,6,626
15,16,14,1671
32,33,30,3434
21,23,22,2443
11,9,13,1248
24,21,23,2452
5,4,8,699
25,25,28,2871
21,19,18,2087
33,29,33,3411
24,25,28,2853
13,17,15,1725
5,7,7,786
8,10,12,1195
5,7,3,606
5,6,6,697
9,6,10,946
4,4,5,546
16,18,18,1956
22,21,23,2417
22,22,19,2281
7,11,11,1177
32,30,32,3392
13,15,15,1637
27,28,29,3082
9,13,11,1299
3,3,6,530
16,19,17,1955
25,26,26,2825
14,16,12,1563
20,20,19,2159
14,17,16,1787
33,34,35,3721
21,20,18,2131
2,6,3,510
15,17,16,1805
25,24,22,2556
30,30,29,3223
31,34,32,3551
18,19,16,1945
11,12,10,1245
22,22,23,2461
31,30,32,3375
28,32,29,3276
22,24,26,2684
29,28,25,2937
24,24,21,2494
17,16,17,1840
23,21,22,2390
9,10,12,1212
8,5,5,660
10,12,11,1273
32,30,32,3392
12,16,12,1529
12,14,16,1620
19,23,21,2363
27,26,27,2904
10,11,12,1274
12,14,13,1485
10,10,10,1140
17,15,17,1796
31,28,30,3197
29,31,32,3384
24,24,21,2494
18,19,19,2080
25,28,27,2958
6,6,7,759
21,18,17,1998
11,12,13,1380
27,28,27,2992
10,10,10,1140
13,15,16,1682
11,12,11,1290
23,22,23,2479
5,3,5,520
10,11,11,1229
5,4,5,564
29,29,31,3251
11,7,8,935
17,13,14,1573
25,28,27,2958
19,20,22,2276
27,26,28,2949
28,29,27,3054
23,24,22,2522
6,6,2,534
10,12,11,1273
21,23,21,2398
31,34,30,3461
25,28,25,2868
25,26,27,2870
20,21,21,2293
6,10,6,890
26,23,26,2710
4,5,6,635
28,31,29,3232
14,13,12,1431
22,22,23,2461
14,17,16,1787
7,7,10,955
3,3,3,395
26,28,30,3110
20,20,20,2204
8,10,7,970
8,9,10,1061
29,28,29,3117
27,30,30,3215
20,20,20,2204
7,8,7,864
11,11,8,1111
11,13,12,1379
28,26,26,2877
33,35,33,3675
26,22,22,2486
27,31,29,3215
16,17,17,1867
26,26,25,2797
31,31,31,3374
5,7,8,831
17,18,18,1973
25,26,29,2960
13,16,15,1681
32,33,30,3434
4,4,6,591
7,3,7,644
9,12,12,1300
30,29,26,3043
7,6,8,821
10,11,8,1094
16,18,15,1821
6,9,6,846
31,27,31,3198
10,12,14,1408
29,29,28,3116
21,21,24,2445
26,27,24,2796
22,23,22,2460
26,22,26,2666
27,29,29,3126
14,17,17,1832
2,6,6,645
9,11,13,1301
18,21,19,2168
33,31,32,3454
8,6,8,839
9,11,12,1256
22,24,25,2639
12,11,12,1308
16,16,20,1958
6,6,8,804
20,17,21,2116
31,29,29,3196
14,15,16,1699
2,5,2,421
21,22,20,2309
20,22,20,2292
30,30,28,3178
32,31,35,3571
16,19,17,1955
30,32,32,3446
4,4,7,636
32,31,32,3436
23,23,20,2388
23,26,25,2745
24,21,25,2542
24,25,24,2673
14,15,14,1609
30,33,31,3445
31,29,31,3286
10,9,11,1141
23,24,26,2702
28,24,24,2699
23,21,23,2435
31,33,35,3642
9,7,8,900
6,6,4,624
24,25,24,2673
12,15,14,1575
14,10,11,1254
4,7,5,678
18,18,16,1901
2,4,2,376
4,2,3,368
12,13,12,1396
6,7,8,848
33,35,35,3765
7,7,8,865
13,14,13,1503
20,22,20,2292
27,28,26,2947
10,12,8,1138
8,7,9,928
13,14,10,1368
15,17,18,1895
16,20,19,2089
33,29,32,3366
29,31,29,3249
32,31,30,3346
33,31,33,3499
25,23,23,2557
16,14,18,1780
30,29,33,3359
9,6,9,901
16,13,16,1646
30,31,34,3492
9,11,11,1211
29,31,29,3249
24,23,23,2540
6,6,6,714
24,26,25,2762
25,29,28,3047
24,28,26,2895
26,26,28,2932
24,24,24,2629
19,18,16,1918
24,26,22,2627
22,22,19,2281
21,22,23,2444
12,9,10,1130
7,3,5,554
26,28,28,3020
30,30,33,3403
29,28,28,3072
19,20,19,2141
30,27,29,3090
5,8,6,785
16,12,13,1467
29,29,28,3116
21,21,22,2355
14,14,16,1655
27,28,28,3037
20,23,20,2336
17,18,17,1928
17,17,18,1929
12,13,12,1396
17,16,15,1750
19,18,21,2143
18,20,21,2214
8,8,7,882
17,17,21,2064
6,7,7,803
22,21,21,2327
25,27,25,2824
33,34,30,3496
18,21,21,2258
22,20,23,2373
19,18,16,1918
15,13,15,1584
12,15,11,1439
3,3,2,350
27,29,29,3126
25,23,22,2512
10,7,7,872
4,2,3,368
21,19,22,2267
29,30,29,3205
27,27,25,2858
4,2,4,413
4,5,5,590
2,4,2,376
30,31,32,3402
19,22,22,2364
6,4,6,626
28,26,25,2832
18,18,21,2126
29,29,31,3251
22,21,18,2192
15,17,14,1715
14,13,12,1431
19,18,19,2053
27,25,26,2815
31,34,33,3596
4,5,3,500
23,20,23,2391
29,29,27,3071
28,30,29,3188
7,6,6,731
25,24,24,2647
7,10,9,1043
25,28,26,2913
17,16,16,1795
19,18,16,1918
19,21,19,2185
8,12,12,1283
5,5,3,518
11,12,10,1245
32,34,34,3658
31,31,30,3329
19,18,17,1963
8,5,5,660
10,10,8,1050
22,22,21,2371
14,16,15,1698
15,12,12,1404
8,6,9,884
21,21,25,2490
15,13,12,1448
29,26,27,2939
29,28,28,3072
6,8,8,892
13,12,12,1370
20,24,20,2380
10,9,8,1006
29,30,32,3340
29,27,25,2893
30,29,28,3133
27,29,28,3081
6,5,4,580
17,14,16,1707
10,12,12,1318
13,11,14,1416
15,17,15,1760
21,24,25,2622
10,11,12,1274
19,17,16,1874
9,10,8,1032
8,9,11,1106
33,31,32,3454
17,15,18,1841
29,27,29,3073
9,5,6,722
3,2,4,396
31,30,33,3420
16,13,16,1646
31,31,31,3374
9,11,7,1031
15,16,15,1716
9,11,11,1211
30,30,28,3178
17,21,17,2061
30,30,29,3223
23,19,20,2212
12,14,12,1440
17,16,20,1975
28,29,27,3054
10,10,12,1230
11,8,8,979
12,14,14,1530
18,17,18,1947
9,8,9,989
16,16,16,1778
19,19,18,2052
23,22,22,2434
10,10,6,960
8,7,6,793
16,15,15,1689
18,16,18,1903
18,20,20,2169
17,16,16,1795
2,2,6,468
17,19,18,2017
13,13,11,1369
18,18,21,2126
10,8,9,1007
18,21,21,2258
13,12,15,1505
33,32,34,3588
14,16,15,1698
16,17,16,1822
30,32,28,3266
17,16,14,1705
12,12,14,1442
15,13,13,1493
28,27,27,2966
7,7,4,685
7,8,8,909
33,33,33,3587
15,14,11,1448
17,18,17,1928
30,29,29,3179
22,23,21,2415
30,33,32,3490
9,10,8,1032
6,5,3,535
4,4,3,456
5,6,6,697
21,21,22,2355
4,4,6,591
15,11,11,1315
26,24,22,2574
16,16,19,1913
10,12,10,1228
16,18,16,1866
22,25,25,2683
4,2,2,323
29,28,30,3162
29,25,25,2805
30,31,34,3492
20,19,18,2070
26,27,24,2796
22,20,19,2193
9,6,9,901
32,29,30,3258
20,21,21,2293
33,34,31,3541
14,16,14,1653
33,29,32,3366
4,3,4,457
15,17,14,1715
26,28,24,2840
15,14,13,1538
15,15,17,1762
19,22,20,2274
26,27,28,2976
25,27,23,2734
25,25,24,2691
12,16,16,1709
23,21,21,2345
17,19,17,1972
33,33,32,3542
24,26,26,2807
25,22,23,2513
15,15,14,1627
15,14,14,1583
16,19,20,2090
5,4,7,654
10,10,13,1275
11,10,7,1022
13,13,16,1594
25,25,24,2691
16,19,18,2000
25,24,28,2827
18,15,18,1859
19,19,18,2052
10,9,11,1141
2,4,3,421
18,18,16,1901
8,8,8,927
3,4,3,439
11,9,8,1023
8,7,11,1018
21,22,18,2219
28,28,27,3010
20,22,22,2382
18,19,20,2125
27,24,27,2816
18,18,15,1856
16,14,13,1555
19,20,19,2141
8,8,8,927
30,27,31,3180
24,26,27,2852
9,8,5,809
13,11,12,1326
31,32,29,3328
18,16,16,1813
25,24,21,2511
34,32,32,3515
8,8,7,882
29,29,29,3161
15,16,16,1761
23,26,27,2835
34,31,32,3471
20,18,18,2025
24,21,22,2407
18,16,17,1858
20,21,20,2248
33,31,31,3409
30,28,31,3224
27,27,26,2903
8,8,5,792
6,6,7,759
20,22,21,2337
19,22,18,2184
12,11,13,1353
10,10,11,1185
9,13,11,1299
6,10,8,980
16,19,19,2045
12,13,13,1441
29,31,28,3204
33,34,34,3676
31,31,30,3329
17,15,14,1661
23,21,21,2345
7,8,7,864
18,15,19,1904
16,14,13,1555
13,11,10,1236
29,30,27,3115
24,24,25,2674
24,22,21,2406
18,19,18,2035
33,35,32,3630
13,16,15,1681
10,9,10,1096
11,8,11,1114
10,10,10,1140
31,30,29,3240
8,11,10,1149
29,27,29,3073
27,26,28,2949
29,28,27,3027
14,17,18,1877
35,34,33,3665
15,13,14,1538
18,17,18,1947
5,7,5,696
31,30,28,3195
27,27,29,3038
10,7,6,827
24,25,21,2538
10,8,6,871
6,9,7,891
34,34,34,3693
28,28,30,3145
29,30,27,3115
30,29,31,3269
30,27,31,3180
18,16,16,1813
25,28,26,2913
6,3,3,447
7,6,6,731
25,25,24,2691
26,26,28,2932
28,28,28,3055
19,17,18,1964
32,29,28,3168
31,34,32,3551
9,6,8,856
15,17,15,1760
5,6,6,697
9,11,7,1031
29,25,28,2940
30,29,31,3269
10,8,8,961
2,3,2,332
12,10,11,1219
7,4,5,598
15,17,17,1850
3,3,6,530
8,10,7,970
29,32,30,3338
3,3,7,575
8,11,11,1194
15,17,17,1850
19,19,18,2052
10,10,9,1095
18,19,19,2080
35,32,35,3667
20,20,20,2204
25,27,27,2914
6,7,8,848
6,6,4,624
30,29,28,3133
32,32,35,3615
24,22,23,2496
17,16,16,1795
21,20,20,2221
16,14,16,1690
30,30,29,3223
12,15,14,1575
29,30,30,3250
15,17,18,1895
28,26,24,2787
19,18,21,2143
13,14,12,1458
16,17,17,1867
14,12,12,1387
18,22,18,2167
25,24,26,2737
31,30,29,3240
10,6,7,828
25,26,25,2780
22,21,21,2327
2,2,3,333
11,12,12,1335
28,27,28,3011
7,9,9,998
8,11,9,1104
19,16,19,1965
5,5,3,518
25,26,25,2780
6,6,9,849
20,20,21,2249
6,7,9,893
15,16,16,1761
28,25,29,2968
7,7,6,775
25,22,23,2513
6,4,7,671
9,6,9,901
18,18,19,2036
7,8,4,729
25,25,28,2871
30,29,30,3224
9,9,8,988
7,8,6,819
12,10,8,1084
20,19,23,2295
31,34,34,3641
7,5,6,687
29,31,32,3384
28,31,30,3277
6,5,8,760
4,5,5,590
21,22,24,2489
16,18,19,2001
26,26,27,2887
24,28,28,2985
32,32,31,3435
17,16,19,1930
20,16,16,1847
8,9,9,1016
14,15,12,1519
7,8,9,954
26,25,27,2843
10,10,11,1185
12,11,13,1353
18,15,19,1904
18,17,16,1857
25,22,21,2423
34,30,33,3472
24,25,24,2673
31,29,32,3331
18,21,22,2303
32,35,32,3612
25,23,23,2557
25,26,24,2735
3,4,4,484
22,22,21,2371
19,21,21,2275
30,27,27,3000
29,28,28,3072
8,6,10,929
6,8,8,892
22,23,24,2550
26,26,26,2842
5,4,6,609
2,2,5,423
9,10,10,1122
15,12,15,1539
30,33,34,3580
14,17,17,1832
14,16,15,1698
7,7,6,775
30,27,27,3000
10,13,13,1407
26,28,25,2885
27,28,26,2947
27,28,26,2947
7,4,4,553
7,8,7,864
9,8,11,1079
30,32,33,3491
24,23,26,2675
19,20,21,2231
29,27,31,3163
28,26,27,2922
26,25,22,2618
24,27,23,2716
23,20,22,2346
20,23,20,2336
32,35,32,3612
3,5,7,663
18,18,20,2081
33,32,30,3408
23,20,20,2256
20,20,20,2204
24,22,26,2631
8,6,8,839
22,22,26,2596
27,29,28,3081
8,10,11,1150
14,15,17,1744
17,16,16,1795
4,6,3,544
18,20,20,2169
11,11,11,1246
14,16,17,1788
5,2,3,385
31,32,31,3418
34,35,35,3782
10,9,10,1096
32,33,34,3614
29,31,30,3294
28,26,25,2832
9,9,13,1213
26,28,24,2840
34,31,34,3561
21,21,18,2175
13,15,13,1547
30,31,30,3312
30,30,26,3088
32,33,30,3434
28,31,30,3277
8,7,6,793
7,6,7,776
20,20,22,2294
17,17,18,1929
14,12,14,1477
25,24,27,2782
24,27,26,2851
24,24,22,2539
6,4,5,581
7,7,10,955
31,32,35,3598
13,14,12,1458
11,10,11,1202
24,23,23,2540
24,21,24,2497
30,28,30,3179
15,18,17,1894
17,13,14,1573
22,22,24,2506
16,13,17,1691
14,18,16,1831
29,33,30,3382
17,17,19,1974
9,9,7,943
27,24,26,2771
21,21,24,2445
9,7,8,900
18,18,18,1991
3,3,4,440
2,6,3,510
20,23,20,2336
32,30,33,3437
17,20,19,2106
19,19,20,2142
27,27,29,3038
21,24,22,2487
22,24,24,2594
8,9,8,971
18,14,15,1680
4,6,2,499
20,19,20,2160
23,24,26,2702
15,14,15,1628
3,2,3,351
6,6,2,534
31,28,28,3107
24,25,25,2718
20,21,19,2203
12,12,16,1532
18,16,18,1903
9,12,13,1345
15,14,14,1583
14,11,10,1253
19,20,20,2186
21,18,18,2043
7,6,8,821
34,31,33,3516
8,7,10,973
16,16,16,1778
34,33,34,3649
9,6,7,811
7,3,3,464
8,5,7,750
27,29,27,3036
8,5,6,705
20,20,19,2159
23,24,22,2522
7,8,9,954
24,22,21,2406
10,10,9,1095
11,10,10,1157
24,24,23,2584
17,14,14,1617
10,9,10,1096
4,2,2,323
26,23,24,2620
27,25,28,2905
10,10,12,1230
19,16,18,1920
18,18,16,1901
7,7,9,910
22,23,24,2550
29,29,32,3296
15,14,11,1448
33,32,30,3408
27,28,27,2992
16,18,14,1776
18,19,20,2125
19,21,23,2365
23,25,26,2746
31,27,31,3198
12,9,11,1175
28,26,24,2787
7,8,11,1044
21,18,21,2178
25,26,29,2960
11,10,11,1202
23,23,22,2478
23,22,20,2344
23,26,26,2790
22,19,19,2149
27,27,27,2948
6,6,5,669
11,11,13,1336
28,30,32,3323
25,27,26,2869
13,14,16,1638
11,14,12,1423
22,24,24,2594
16,14,14,1600
11,13,15,1514
31,32,33,3508
4,6,4,589
24,26,24,2717
28,31,32,3367
32,30,32,3392
18,18,18,1991
30,26,27,2956
11,13,13,1424
26,28,27,2975
8,9,5,836
18,19,18,2035
30,27,30,3135
21,21,19,2220
27,29,31,3216
19,22,21,2319
15,14,15,1628
15,16,15,1716
6,8,7,847
6,9,7,891
13,11,15,1461
16,18,14,1776
18,19,20,2125
27,24,23,2636
32,32,33,3525
10,12,11,1273
12,8,8,996
31,27,31,3198
28,31,29,3232
30,33,30,3400
23,24,24,2612
33,32,33,3543
24,25,22,2583
7,8,7,864
27,25,28,2905
3,3,5,485
17,16,17,1840
25,22,25,2603
2,6,5,600
20,19,17,2025
17,16,17,1840
8,8,8,927
16,14,15,1645
29,29,31,3251
18,15,17,1814
2,2,3,333
4,8,8,857
32,33,29,3389
8,5,6,705
28,30,28,3143
19,19,19,2097
19,22,22,2364
33,34,35,3721
17,16,18,1885
11,13,12,1379
23,22,24,2524
5,9,8,919
33,32,34,3588
10,13,11,1317
9,7,11,1035
10,11,9,1139
6,6,5,669
24,20,24,2453
10,13,14,1452
16,16,15,1733
12,11,14,1398
17,19,17,1972
14,13,15,1566
28,29,28,3099
8,8,7,882
9,6,10,946
19,16,18,1920
10,12,10,1228
5,7,8,831
28,28,31,3190
25,29,29,3092
29,33,32,3472
20,16,20,2027
31,31,33,3464
28,28,28,3055
31,31,29,3284
16,16,16,1778
23,19,20,2212
15,14,14,1583
16,17,15,1777
32,33,33,3569
30,26,30,3091
6,5,7,715
10,9,10,1096
5,3,3,430
18,17,16,1857
6,6,5,669
4,6,3,544
22,25,25,2683
24,23,21,2450
7,4,3,508
20,21,19,2203
6,8,9,937
22,22,24,2506
5,6,4,607
7,9,6,863
5,6,6,697
22,24,23,2549
25,24,21,2511
6,6,7,759
9,9,7,943
20,21,18,2158
30,34,31,3489
23,21,20,2300
21,24,22,2487
32,33,30,3434
30,32,30,3356
33,32,33,3543
8,8,7,882
12,9,9,1085
12,13,16,1576
5,6,5,652
23,23,23,2523
17,18,14,1793
13,13,14,1504
13,13,13,1459
18,17,19,1992
25,24,26,2737
13,13,14,1504
18,18,18,1991
32,31,33,3481
14,14,10,1385
30,31,30,3312
25,28,25,2868
32,32,32,3480
16,14,15,1645
27,24,26,2771
17,21,20,2196
26,28,24,2840
5,7,6,741
35,35,34,3755
12,11,11,1263
31,34,32,3551
29,31,27,3159
31,30,29,3240
11,13,13,1424
18,22,22,2347
6,7,5,713
25,22,22,2468
4,5,8,725
31,28,29,3152
29,33,31,3427
23,24,23,2567
24,23,25,2630
8,4,7,706
9,12,9,1165
16,14,16,1690
19,19,21,2187
20,17,20,2071
28,31,29,3232
11,12,10,1245
11,12,14,1425
18,14,15,1680
11,14,15,1558
31,27,29,3108
28,28,29,3100
22,24,24,2594
19,18,19,2053
23,22,25,2569
10,9,12,1186
24,27,27,2896
13,13,13,1459
21,20,21,2266
6,6,4,624
13,14,15,1593
9,10,12,1212
11,12,14,1425
21,21,25,2490
21,21,24,2445
6,4,6,626
18,18,20,2081
28,27,25,2876
33,32,34,3588
7,6,6,731
4,4,3,456
20,19,23,2295
10,8,9,1007
29,29,29,3161
15,19,17,1938
8,4,7,706
2,2,2,288
15,13,14,1538
16,15,15,1689
13,16,16,1726
13,13,13,1459
15,12,13,1449
22,25,22,2548
5,3,2,384
14,15,12,1519
24,23,25,2630
6,5,4,580
33,31,34,3544
13,14,13,1503
30,31,30,3312
19,21,21,2275
29,28,26,2982
31,31,32,3419
12,9,11,1175
13,11,15,1461
2,6,2,465
8,8,11,1062
8,8,5,792
28,29,30,3189
32,33,34,3614
17,17,21,2064
24,23,25,2630
11,11,11,1246
17,20,19,2106
33,30,32,3410
9,9,8,988
7,7,10,955
30,32,31,3401
12,10,11,1219
7,11,11,1177
30,31,31,3357
10,11,13,1319
6,8,10,982
26,24,24,2664
26,29,25,2929
27,26,29,2994
14,14,14,1565
20,22,20,2292
32,31,29,3301
33,32,31,3453
5,5,5,608
16,17,17,1867
7,5,9,822
26,29,26,2974
30,28,28,3089
34,31,34,3561
10,14,12,1406
10,6,7,828
8,9,10,1061
20,18,20,2115
32,32,30,3390
21,21,20,2265
32,29,32,3348
19,16,16,1830
19,19,23,2277
8,7,8,883
9,9,10,1078
22,26,24,2683
14,15,17,1744
9,12,12,1300
20,21,20,2248
12,11,8,1128
20,17,19,2026
15,15,12,1537
12,11,12,1308
26,25,23,2663
18,14,18,1815
30,29,29,3179
22,21,24,2462
12,10,14,1354
13,14,10,1368
35,34,33,3665
33,32,31,3453
10,9,8,1006
19,17,19,2009
28,28,26,2965
6,9,8,936
13,13,16,1594
11,9,13,1248
18,18,18,1991
22,21,21,2327
23,20,22,2346
28,25,26,2833
25,24,27,2782
21,17,18,1999
35,35,31,3620
5,6,2,517
9,9,8,988
6,9,7,891
29,27,28,3028
4,5,5,590
33,30,32,3410
10,11,8,1094
17,16,16,1795
34,31,31,3426
7,10,8,998
28,29,29,3144
4,8,8,857
8,6,5,704
7,5,3,552
21,23,23,2488
7,6,5,686
14,14,11,1430
29,29,30,3206
15,18,18,1939
34,31,30,3381
25,25,26,2781
16,16,18,1868
10,10,11,1185
30,31,30,3312
15,16,15,1716
9,7,8,900
2,4,6,556
14,15,17,1744
12,14,11,1395
28,27,27,2966
30,26,27,2956
26,26,22,2662
23,21,22,2390
6,3,3,447
31,33,32,3507
30,30,27,3133
21,21,19,2220
27,31,30,3260
22,23,26,2640
31,35,32,3595
16,14,17,1735
34,35,34,3737
25,26,28,2915
19,19,21,2187
19,22,22,2364
8,10,12,1195
25,28,25,2868
12,12,13,1397
6,5,5,625
27,28,29,3082
4,7,7,768
32,33,33,3569
20,23,23,2471
25,24,22,2556
20,20,19,2159
10,12,13,1363
15,16,15,1716
31,32,28,3283
9,10,10,1122
15,13,13,1493
10,11,8,1094
28,28,26,2965
8,6,5,704
29,29,30,3206
30,34,34,3624
2,6,4,555
14,10,13,1344
13,11,10,1236
8,10,7,970
22,20,19,2193
14,16,16,1743
17,17,16,1839
18,19,19,2080
28,30,29,3188
28,27,30,3101
29,30,31,3295
21,21,20,2265
31,33,33,3552
23,25,25,2701
17,20,19,2106
31,31,30,3329
8,9,9,1016
2,5,2,421
18,18,17,1946
22,21,23,2417
18,16,17,1858
14,14,10,1385
19,19,20,2142
18,19,20,2125
21,23,22,2443
11,13,11,1334
26,24,27,2799
7,5,4,597
7,4,4,553
8,7,10,973
24,24,22,2539
12,9,10,1130
29,26,26,2894
25,24,24,2647
14,16,18,1833
8,9,10,1061
15,14,16,1673
7,6,6,731
24,22,25,2586
4,5,6,635
24,26,27,2852
8,10,8,1015
6,8,6,802
11,9,10,1113
24,22,21,2406
30,27,28,3045
30,33,30,3400
13,12,15,1505
27,30,30,3215
24,26,22,2627
19,23,21,2363
12,13,11,1351
12,12,13,1397
13,12,14,1460
13,16,16,1726
9,7,9,945
18,17,17,1902
8,7,10,973
6,5,6,670
26,26,26,2842
24,23,24,2585
10,9,7,961
25,22,25,2603
19,20,21,2231
25,24,24,2647
8,5,7,750
28,27,28,3011
24,24,28,2809
31,31,29,3284
29,29,27,3071
22,24,21,2459
20,18,19,2070
18,20,22,2259
8,10,9,1060
23,20,20,2256
28,26,27,2922
6,8,8,892
32,31,33,3481
5,2,4,430
7,5,5,642
22,20,19,2193
27,29,25,2946
20,23,23,2471
25,27,24,2779
15,13,12,1448
21,21,24,2445
19,18,19,2053
16,16,19,1913
10,11,7,1049
22,22,21,2371
24,21,23,2452
26,28,27,2975
26,26,24,2752
17,15,14,1661
15,12,13,1449
15,19,15,1848
14,13,12,1431
31,34,35,3686
5,4,8,699
28,28,31,3190
31,30,32,3375
11,10,11,1202
4,8,7,812
13,11,13,1371
31,32,33,3508
6,7,6,758
12,9,11,1175
30,32,32,3446
23,26,26,2790
19,19,23,2277
15,12,14,1494
19,18,21,2143
21,22,22,2399
24,23,22,2495
22,19,22,2284
16,15,17,1779
26,26,25,2797
16,15,18,1824
26,27,29,3021
24,25,26,2763
27,29,26,2991
19,17,20,2054
21,19,19,2132
30,28,29,3134
15,14,11,1448
23,23,24,2568
13,12,10,1280
30,32,32,3446
27,30,28,3125
17,15,17,1796
8,8,9,972
11,11,13,1336
20,19,21,2205
33,32,33,3543
21,19,23,2312
25,22,24,2558
11,10,8,1067
15,17,17,1850
34,32,31,3470
18,16,20,1993
18,19,21,2170
2,2,3,333
34,32,33,3560
5,5,4,563
9,10,8,1032
33,32,33,3543
33,33,33,3587
33,29,33,3411
30,28,32,3269
8,6,9,884
30,32,29,3311
29,28,30,3162
25,21,24,2514
28,30,32,3323
6,7,7,803
24,26,26,2807
30,28,28,3089
30,28,28,3089
25,23,21,2467
8,9,9,1016
33,30,33,3455
14,14,15,1610
2,2,5,423
33,33,32,3542
31,34,31,3506
25,24,27,2782
21,20,18,2131
20,19,21,2205
6,7,7,803
31,34,34,3641
20,18,20,2115
24,26,26,2807
31,31,34,3509
15,14,11,1448
28,27,28,3011
10,11,11,1229
26,29,28,3064
3,4,6,574
20,18,19,2070
4,5,6,635
32,29,33,3393
14,14,10,1385
6,4,5,581
22,24,25,2639
21,18,20,2133
16,20,16,1954
32,34,33,3613
19,19,20,2142
13,13,16,1594
15,12,12,1404
29,27,28,3028
32,31,29,3301
16,20,19,2089
9,10,10,1122
34,34,34,3693
20,17,19,2026
32,35,32,3612
8,9,8,971
28,28,31,3190
31,31,30,3329
19,17,17,1919
2,5,5,556
23,19,23,2347
12,12,11,1307
24,25,28,2853
7,11,10,1132
11,12,15,1470
20,17,16,1891
30,29,29,3179
15,14,11,1448
28,24,28,2879
23,21,22,2390
12,11,10,1218
25,27,23,2734
23,23,19,2343
22,23,24,2550
18,19,22,2215
22,22,22,2416
10,9,10,1096
21,21,24,2445
5,3,7,610
14,12,14,1477
34,31,32,3471
31,27,29,3108
18,19,17,1990
4,4,6,591
14,13,15,1566
14,17,16,1787
5,7,9,876
28,27,28,3011
21,18,21,2178
9,9,7,943
13,13,11,1369
29,29,31,3251
12,15,14,1575
30,26,28,3001
6,8,8,892
27,27,27,2948
19,20,21,2231
18,14,16,1725
28,26,26,2877
14,16,14,1653
18,17,14,1767
17,18,18,1973
34,34,32,3603
13,15,13,1547
24,26,24,2717
27,25,27,2860
20,16,17,1892
9,8,7,899
32,33,31,3479
23,24,24,2612
16,16,18,1868
12,10,14,1354
28,28,24,2875
11,10,13,1292
10,11,13,1319
15,17,15,1760
18,15,15,1724
15,18,17,1894
17,16,18,1885
15,15,18,1807
14,13,12,1431
29,29,31,3251
15,15,16,1717
17,16,16,1795
9,9,7,943
31,31,32,3419
32,29,32,3348
28,28,30,3145
29,29,30,3206
10,8,9,1007
22,25,24,2638
24,23,26,2675
27,27,27,2948
22,22,19,2281
11,8,12,1159
31,31,35,3554
16,17,19,1957
29,29,31,3251
8,4,5,616
35,31,33,3533
29,32,33,3473
5,2,5,475
24,27,24,2761
29,29,29,3161
27,23,27,2772
27,27,27,2948
24,24,23,2584
33,30,34,3500
24,26,25,2762
24,22,24,2541
27,26,27,2904
12,10,10,1174
28,27,28,3011
9,9,12,1168
20,17,16,1891
26,24,27,2799
7,9,11,1088
14,16,15,1698
11,9,11,1158
30,32,30,3356
8,8,11,1062
9,11,12,1256
31,35,31,3550
20,18,21,2161
25,23,24,2602
